age,gender,race,span_hisp_latin,marital_status,education_level,active_certification_license,disability,health_status,insurance_coverage_flag,citizenship,birth_country,immigration_period,employed_or_not,worker_class,industry,total_income,taxable_income,poverty_category,child_outside_household,child_support_flag,annual_child_support,household_status,metropolitan_status,state,region,household_income,financial_assistance_flag
31,2,1,2,1,43,2,2,2,1,1,57,0,1,4,13,58580,0,4,2,0,0,2,2,56,4,104560,2
34,1,6,2,1,43,2,2,2,1,1,57,0,1,3,10,60200,51200,4,2,0,0,1,2,56,4,75200,2
34,2,1,2,1,43,2,2,1,1,1,57,0,1,1,12,15000,0,4,2,0,0,2,2,56,4,75200,2
28,1,1,2,1,39,2,2,2,1,1,57,0,1,1,3,106003,102003,4,2,0,0,1,2,56,4,126003,2
26,2,1,2,1,39,2,2,2,1,1,57,0,1,1,10,20000,0,4,2,0,0,2,2,56,4,126003,2
36,1,1,2,1,45,1,2,2,1,1,57,0,1,1,10,120010,96020,4,2,0,0,1,2,56,4,120020,2
35,2,1,2,1,42,2,2,2,1,1,57,0,7,0,0,10,0,4,2,0,0,2,2,56,4,120020,2
31,1,2,2,1,44,1,2,3,2,5,440,25,1,3,10,80000,51001,4,2,0,0,1,2,56,4,80001,2
31,2,2,2,1,42,2,2,1,2,5,440,25,7,0,0,1,0,4,2,0,0,2,2,56,4,80001,2
27,2,1,2,7,43,1,2,4,1,1,57,0,1,4,10,51252,39222,4,2,0,0,1,2,56,4,51252,2
35,1,1,2,1,46,2,2,3,1,1,57,0,1,1,10,55001,31001,4,2,0,0,1,2,56,4,55001,2
28,2,1,2,1,44,2,2,3,1,1,57,0,7,0,0,0,0,4,2,0,0,2,2,56,4,55001,2
36,1,3,2,1,39,2,2,2,1,1,57,0,4,6,3,25000,8186,2,2,0,0,1,2,56,4,36299,2
34,2,3,2,1,40,2,2,2,1,1,57,0,1,1,5,11299,0,2,2,0,0,2,2,56,4,36299,2
26,2,1,2,1,40,2,2,1,2,1,57,0,7,0,0,3900,0,2,2,0,0,1,2,56,4,23600,2
38,1,1,2,1,41,2,2,1,2,1,57,0,1,1,12,19700,0,2,1,1,3880,2,2,56,4,23600,2
38,1,1,2,5,39,2,2,2,2,1,57,0,1,1,11,23000,11000,4,2,0,0,1,2,56,4,23000,2
26,1,1,2,7,43,1,2,1,1,1,57,0,1,3,10,6090,0,4,2,0,0,5,2,56,4,329980,2
33,1,1,2,7,42,2,2,1,2,1,57,0,7,0,0,16000,0,4,2,0,0,5,2,56,4,275334,2
30,1,1,2,7,42,2,2,1,1,1,57,0,4,4,13,0,0,4,2,0,0,5,2,56,4,275334,2
23,2,3,2,7,37,2,2,3,2,1,57,0,2,4,11,1980,0,1,2,0,0,1,2,56,4,1980,2
37,1,1,2,1,40,2,1,1,1,1,57,0,1,1,8,43006,99556,4,2,0,0,1,2,56,4,125556,2
33,2,1,2,1,42,1,2,1,1,1,57,0,1,1,10,82550,0,4,2,0,0,2,2,56,4,125556,2
29,2,1,1,7,39,2,2,1,2,1,57,0,1,1,11,21010,3010,2,2,0,0,1,2,56,4,41010,2
33,1,3,2,5,39,2,2,1,1,1,57,0,7,0,0,6168,0,4,2,0,0,1,2,56,4,38824,2
27,1,3,2,3,39,2,2,1,2,1,57,0,7,0,0,32656,0,4,2,0,0,6,2,56,4,38824,2
27,2,1,1,7,43,2,2,5,1,1,57,0,1,1,11,27001,15001,4,2,0,0,1,2,56,4,65004,2
33,2,3,2,7,40,2,2,1,2,1,57,0,2,1,11,30561,12561,4,2,0,0,1,2,56,4,30561,2
32,2,1,2,1,42,1,2,1,1,1,57,0,1,1,10,25000,91000,4,2,0,0,1,2,56,4,115000,2
35,1,1,2,1,39,2,2,1,1,1,57,0,1,1,2,90000,0,4,2,0,0,2,2,56,4,115000,2
23,2,1,2,1,39,2,2,1,1,1,57,0,1,1,10,20800,116800,4,2,0,0,1,2,56,4,140800,2
27,1,1,2,1,39,2,2,1,1,1,57,0,1,1,2,120000,0,4,2,0,0,2,2,56,4,140800,2
28,1,1,2,7,40,1,2,1,1,1,57,0,1,4,11,68001,50001,4,2,0,0,1,2,56,4,98002,2
38,2,1,2,1,40,2,2,2,1,1,57,0,1,1,1,3602,0,2,2,0,0,2,2,56,4,27904,2
32,1,3,2,7,39,2,2,2,2,1,57,0,7,0,0,40000,22000,4,2,0,0,1,2,56,4,78000,2
29,2,3,2,1,39,2,2,3,1,1,57,0,1,4,8,12960,30760,4,2,0,0,1,2,56,4,54760,2
30,1,3,2,1,39,2,2,3,2,1,57,0,1,1,3,41800,0,4,2,0,0,2,2,56,4,54760,2
34,2,3,2,1,41,1,2,1,2,1,57,0,1,4,10,7400,43400,4,2,0,0,1,2,56,4,71300,2
35,1,3,2,1,41,1,2,1,2,1,57,0,1,1,6,60000,0,4,2,0,0,2,2,56,4,71300,2
31,1,3,2,7,39,2,2,4,2,1,57,0,6,0,0,0,0,4,2,0,0,1,2,56,4,57599,2
26,1,3,2,5,39,2,1,4,2,1,57,0,6,0,0,9659,0,4,2,0,0,6,2,56,4,56111,2
35,2,3,2,6,40,1,2,2,1,1,57,0,1,4,10,36000,18000,4,2,0,0,5,2,56,4,56111,2
26,1,1,1,7,40,1,2,1,2,1,57,0,1,1,12,36000,24000,4,2,0,0,1,2,56,4,64760,2
34,2,1,2,1,44,1,2,1,1,1,57,0,1,4,10,55000,0,4,2,0,0,2,2,56,4,79000,2
30,2,3,2,7,40,1,2,3,1,1,57,0,1,4,11,8720,0,1,2,0,0,1,2,56,4,25020,2
29,2,3,2,5,35,2,2,3,2,1,57,0,4,1,12,5300,0,1,2,0,0,6,2,56,4,25020,2
37,1,1,2,7,35,2,2,2,2,1,57,0,1,1,3,20000,2000,1,2,0,0,1,2,56,4,20000,2
27,1,1,2,5,40,2,2,2,2,1,57,0,1,1,11,16015,4015,2,2,0,0,1,2,56,4,16015,2
28,1,1,2,1,40,2,2,3,1,1,57,0,1,1,6,85500,73500,4,2,0,0,1,2,56,4,97500,2
26,2,1,2,1,39,2,2,2,1,1,57,0,2,4,7,12000,0,4,2,0,0,2,2,56,4,97500,2
29,1,1,2,7,39,2,2,1,1,1,57,0,1,1,2,36000,18000,4,2,0,0,1,2,56,4,67001,2
26,1,1,2,7,40,2,2,1,1,1,57,0,1,4,13,50005,38005,4,2,0,0,5,2,56,4,151485,2
30,1,1,2,3,39,2,2,5,1,1,57,0,1,1,6,33825,21825,4,2,0,0,1,2,56,4,33825,2
34,1,1,2,7,39,2,2,3,2,1,57,0,6,0,0,0,0,4,2,0,0,5,2,56,4,100586,2
33,1,1,2,7,39,2,2,1,1,1,57,0,1,1,6,14000,2000,4,2,0,0,5,2,56,4,27000,2
33,2,1,2,1,40,1,2,2,1,1,57,0,1,4,10,17526,74053,4,2,0,0,1,2,56,4,98053,2
33,1,1,1,1,41,2,2,2,1,1,57,0,1,1,6,80527,0,4,2,0,0,2,2,56,4,98053,2
29,1,1,2,7,40,2,2,1,1,1,57,0,1,1,2,120300,102300,4,2,0,0,1,2,56,4,120300,2
29,1,1,2,7,39,2,2,2,1,1,57,0,3,1,12,15600,3600,1,1,1,3000,1,2,56,4,33337,2
27,1,3,2,7,42,2,2,3,2,1,57,0,1,1,6,43001,31001,4,2,0,0,1,2,56,4,43001,2
33,2,1,2,1,39,2,2,2,1,1,57,0,1,1,4,5000,0,4,2,0,0,2,2,56,4,62101,2
28,2,1,2,4,39,2,2,2,1,1,57,0,7,0,0,0,0,1,2,0,0,1,2,56,4,20001,2
30,1,1,2,7,39,2,1,3,1,1,57,0,1,1,5,13000,0,4,2,0,0,5,2,56,4,165026,2
33,2,1,1,1,39,2,2,1,1,1,57,0,7,0,0,10,23010,4,2,0,0,1,2,56,4,47010,2
38,1,1,2,1,41,1,2,1,1,1,57,0,1,1,9,47000,0,4,2,0,0,2,2,56,4,47010,2
25,2,1,1,7,40,2,2,3,1,1,57,0,1,1,11,10000,0,4,2,0,0,5,2,56,4,181026,2
37,2,1,1,1,44,1,2,2,1,1,57,0,1,4,10,60000,0,4,2,0,0,2,2,56,4,115000,2
30,2,1,2,1,39,2,2,3,2,1,57,0,1,5,10,13000,27000,4,2,0,0,1,2,56,4,84432,2
32,1,1,2,1,34,2,2,3,1,1,57,0,1,1,4,38000,0,4,2,0,0,2,2,56,4,84432,2
35,1,1,2,1,44,1,2,2,1,1,57,0,1,4,10,61012,102012,4,2,0,0,1,2,56,4,126012,2
34,2,1,2,1,46,1,2,2,1,1,57,0,1,4,10,65000,0,4,2,0,0,2,2,56,4,126012,2
31,1,1,2,1,41,2,2,1,1,1,57,0,1,1,2,60000,72504,4,2,0,0,1,2,56,4,97504,2
30,2,1,2,1,41,1,2,1,1,1,57,0,1,1,10,37504,0,4,2,0,0,2,2,56,4,97504,2
29,2,1,2,1,40,2,2,3,1,1,57,0,1,6,5,328,86295,4,2,0,0,1,2,56,4,110355,2
29,1,1,2,1,39,2,2,2,1,1,57,0,1,1,2,110027,0,4,2,0,0,2,2,56,4,110355,2
35,2,1,2,1,44,1,2,1,1,1,57,0,1,4,10,48500,0,4,2,0,0,2,2,56,4,102516,2
26,2,1,2,1,42,2,2,2,1,1,57,0,7,0,0,4800,21000,4,2,0,0,1,2,56,4,49800,2
29,1,1,2,1,39,2,2,2,1,1,57,0,1,1,5,45000,0,4,2,0,0,2,2,56,4,49800,2
37,1,1,2,1,43,2,2,1,1,1,57,0,1,1,2,136500,0,4,2,0,0,2,2,56,4,197015,2
34,2,1,2,1,44,1,2,1,1,1,57,0,1,1,10,78011,147972,4,2,0,0,1,2,56,4,203032,2
35,1,1,2,1,40,1,1,2,1,1,57,0,1,1,2,125021,0,4,2,0,0,2,2,56,4,203032,2
37,1,1,2,1,40,2,2,2,1,1,57,0,1,1,3,57000,71018,4,2,0,0,1,2,56,4,95018,2
34,2,1,2,1,42,2,2,2,1,1,57,0,1,1,8,38018,0,4,2,0,0,2,2,56,4,95018,2
35,2,1,2,1,39,2,2,1,1,1,57,0,1,1,6,53000,145000,4,2,0,0,1,2,56,4,173000,2
23,2,1,2,7,40,2,2,3,1,1,57,0,1,4,10,0,0,1,2,0,0,1,2,56,4,0,2
31,2,1,2,1,40,2,2,1,1,1,57,0,1,4,10,10034,0,4,2,0,0,2,2,56,4,133071,2
27,2,1,2,7,42,1,2,1,1,1,57,0,1,1,5,4000,0,1,2,0,0,1,2,56,4,39000,2
36,1,1,2,7,43,1,2,1,1,1,57,0,1,5,4,199501,197501,4,2,0,0,1,2,56,4,199501,2
27,1,1,2,1,42,1,2,5,1,1,57,0,1,1,4,79350,99221,4,2,0,0,1,2,56,4,129350,2
26,2,1,2,1,42,2,2,5,1,5,301,24,1,5,9,50000,0,4,2,0,0,2,2,56,4,129350,2
31,2,1,2,1,41,2,2,2,1,1,57,0,1,1,10,20123,49148,4,2,0,0,1,2,56,4,73148,2
29,1,1,2,1,40,2,2,2,1,1,57,0,1,1,8,53025,0,4,2,0,0,2,2,56,4,73148,2
28,2,1,2,1,44,1,2,1,1,1,57,0,1,4,10,44064,97075,4,2,0,0,1,2,56,4,121075,2
32,1,1,2,1,43,2,2,1,1,1,57,0,1,1,3,77011,0,4,2,0,0,2,2,56,4,121075,2
29,2,1,2,7,43,2,2,3,1,1,57,0,1,1,5,10214,0,1,2,0,0,1,2,56,4,15455,2
34,1,1,2,1,41,1,2,2,1,1,57,0,1,2,10,47620,73102,4,2,0,0,1,2,56,4,102622,2
34,2,1,2,1,43,1,2,1,1,1,57,0,1,1,10,55002,0,4,2,0,0,2,2,56,4,102622,2
34,1,1,2,1,39,1,2,2,1,1,57,0,1,4,13,57000,83000,4,1,1,6000,1,2,56,4,113000,2
36,2,1,2,1,39,1,2,1,1,1,57,0,1,1,10,35000,85360,4,2,0,0,1,2,56,4,140012,2
24,2,1,1,7,43,2,2,1,1,1,57,0,1,3,10,55002,28002,4,2,0,0,1,2,56,4,57003,2
31,1,1,2,7,39,2,2,2,2,1,57,0,1,1,9,40055,28055,4,2,0,0,1,2,56,4,74055,2
25,1,1,2,7,39,1,2,3,1,1,57,0,2,1,2,1099999,1087999,4,2,0,0,1,2,56,4,1129999,2
26,1,1,2,1,40,2,2,2,2,1,57,0,1,1,5,47501,23516,4,2,0,0,1,2,56,4,82516,2
24,2,1,2,1,39,2,2,2,2,1,57,0,7,0,0,15,0,4,2,0,0,2,2,56,4,82516,2
27,1,1,2,7,39,2,2,5,1,1,57,0,1,1,12,35000,23000,4,2,0,0,6,2,56,4,82516,2
27,1,1,1,7,39,2,2,3,1,5,303,20,1,1,3,14000,0,1,2,0,0,1,2,56,4,14000,2
37,1,1,2,7,39,2,2,1,2,1,57,0,1,1,3,36000,24000,4,2,0,0,1,2,56,4,72000,2
34,2,1,1,1,34,2,2,3,2,5,312,20,7,0,0,0,0,1,2,0,0,1,2,56,4,10000,2
27,2,1,2,7,40,2,2,3,1,1,57,0,1,1,10,18600,0,1,2,0,0,1,2,56,4,18600,2
34,2,1,2,1,40,2,2,3,1,1,57,0,1,1,11,20000,80000,4,2,0,0,1,2,56,4,104000,2
36,1,1,2,1,39,2,2,3,1,1,57,0,1,1,9,84000,0,4,2,0,0,2,2,56,4,104000,2
36,2,1,2,1,44,2,2,1,1,1,57,0,1,3,11,60000,43060,4,2,0,0,1,2,56,4,67060,2
36,1,1,2,1,43,1,2,1,1,1,57,0,1,5,8,7060,0,4,2,0,0,2,2,56,4,67060,2
36,2,1,2,5,40,2,2,2,2,1,57,0,1,1,10,36819,14019,4,1,2,0,1,2,56,4,36819,2
38,2,1,2,1,41,2,2,1,1,1,57,0,1,6,5,20000,96970,4,2,0,0,1,2,56,4,126100,2
34,1,1,2,7,40,2,1,3,2,1,57,0,1,6,5,12600,0,1,1,1,3000,1,2,56,4,41537,2
29,2,1,2,5,39,1,2,1,1,1,57,0,1,1,10,20000,8000,4,2,0,0,5,2,8,4,98300,2
37,1,1,2,3,40,2,1,3,2,1,57,0,4,3,13,0,0,1,2,0,0,6,2,8,4,27796,2
29,1,1,2,5,40,2,2,1,1,1,57,0,7,0,0,20400,0,4,2,0,0,5,2,8,4,79400,2
26,2,3,1,1,39,2,1,4,1,1,57,0,6,0,0,119763,84934,4,1,1,4800,1,2,8,4,119763,2
24,1,1,2,1,39,2,2,3,1,1,57,0,7,0,0,0,0,4,1,1,8000,2,2,8,4,119763,2
25,1,1,2,7,39,2,2,1,1,1,57,0,1,1,11,14400,2400,3,2,0,0,1,2,8,4,29400,2
35,2,1,2,5,36,2,2,1,2,1,57,0,4,1,11,0,0,1,2,0,0,1,2,8,4,0,2
30,2,1,2,1,44,2,2,2,1,1,57,0,2,3,10,20431,71876,4,2,0,0,1,2,8,4,95526,2
36,1,1,2,1,40,1,2,1,1,1,57,0,1,4,13,45100,21100,4,2,0,0,1,2,8,4,45100,2
35,2,1,2,1,40,2,2,1,1,1,57,0,7,0,0,0,0,4,2,0,0,2,2,8,4,45100,2
31,1,1,2,7,40,2,2,2,1,1,57,0,1,6,9,40001,20140,4,1,1,4440,1,2,8,4,65127,2
26,2,1,1,3,39,2,2,2,2,5,303,14,7,0,0,0,0,1,2,0,0,5,2,8,4,25000,2
38,1,1,2,1,41,1,1,1,1,1,57,0,1,3,13,45000,71000,4,2,0,0,1,2,8,4,95000,2
38,2,1,2,1,42,1,2,1,1,1,57,0,1,1,10,50000,0,4,2,0,0,2,2,8,4,95000,2
27,1,1,2,7,43,2,2,1,1,1,57,0,1,1,9,62201,50201,4,2,0,0,1,2,8,4,62201,2
25,1,1,2,7,43,2,2,1,1,1,57,0,1,4,11,14854,0,2,2,0,0,1,2,8,4,34858,2
38,1,1,2,1,43,2,1,3,1,1,57,0,6,0,0,38530,0,4,2,0,0,1,2,8,4,62930,2
38,2,1,2,1,43,1,2,2,1,3,449,7,1,6,11,24400,0,4,2,0,0,2,2,8,4,62930,2
36,2,1,2,1,43,2,2,2,1,1,57,0,7,0,0,4001,0,4,2,0,0,2,2,8,4,168003,2
34,2,1,2,1,43,2,2,2,1,1,57,0,1,4,13,43421,72421,4,2,0,0,1,2,8,4,96421,2
29,1,1,2,1,38,2,2,2,1,1,57,0,1,6,9,53000,0,4,2,0,0,2,2,8,4,96421,2
38,2,1,1,1,39,2,2,3,2,5,303,18,7,0,0,0,8000,2,2,0,0,1,2,8,4,32000,2
33,2,1,2,1,44,2,2,2,1,1,57,0,1,1,10,79900,189224,4,2,0,0,1,2,8,4,213224,2
34,1,1,2,1,43,2,2,2,1,1,57,0,1,1,9,133324,0,4,2,0,0,2,2,8,4,213224,2
24,2,1,2,7,43,2,2,2,1,1,57,0,1,1,8,30300,18300,4,2,0,0,1,2,8,4,30300,2
30,2,1,2,1,43,1,2,3,1,1,57,0,1,4,10,53000,94000,4,2,0,0,1,2,8,4,118000,2
33,1,1,2,1,41,2,2,3,1,1,57,0,1,2,6,65000,0,4,2,0,0,2,2,8,4,118000,2
32,2,1,2,1,43,2,2,3,1,1,57,0,1,1,7,60327,69786,4,2,0,0,1,2,8,4,105329,2
35,1,1,2,1,39,1,2,3,1,1,57,0,1,6,9,45002,0,4,2,0,0,2,2,8,4,105329,2
23,2,1,2,7,43,2,2,2,1,1,57,0,1,1,8,30300,18300,4,2,0,0,1,2,8,4,30300,2
32,1,1,1,1,41,2,2,2,1,1,57,0,2,1,2,157000,160001,4,2,0,0,1,2,8,4,184001,2
33,2,1,2,1,43,1,2,2,1,1,57,0,1,1,10,27001,0,4,2,0,0,2,2,8,4,184001,2
26,1,1,2,1,41,1,2,2,1,1,57,0,1,3,3,108764,84752,4,2,0,0,1,2,8,4,108764,2
27,2,1,2,1,39,2,2,2,1,1,57,0,7,0,0,0,0,4,2,0,0,2,2,8,4,108764,2
26,1,1,2,1,39,2,2,3,1,1,57,0,1,1,5,18005,0,1,2,0,0,1,2,8,4,32864,2
25,2,1,2,1,39,2,2,4,2,1,57,0,7,1,11,4000,0,1,2,0,0,2,2,8,4,32864,2
30,2,1,2,1,40,2,2,3,1,1,57,0,1,1,10,36000,62000,4,2,0,0,1,2,8,4,86000,2
35,1,1,2,1,39,1,2,3,1,1,57,0,1,1,3,50000,0,4,2,0,0,2,2,8,4,86000,2
25,1,1,1,7,36,2,2,1,2,1,57,0,1,6,3,8000,0,1,1,1,4800,1,2,8,4,8000,2
35,2,1,1,1,39,2,2,1,1,1,57,0,1,1,8,25010,73015,4,2,0,0,1,2,8,4,97015,2
35,2,1,1,1,36,2,2,3,2,1,57,0,7,0,0,0,36000,4,2,0,0,1,2,8,4,60000,2
24,2,1,2,7,41,1,2,3,1,1,57,0,1,1,12,42530,24530,4,2,0,0,1,2,8,4,62555,2
35,2,1,2,7,40,2,2,2,1,1,57,0,1,1,6,45450,13650,4,2,0,0,1,2,8,4,45450,2
38,2,1,2,1,42,2,2,1,1,1,57,0,1,1,8,40000,50076,4,2,0,0,1,2,8,4,80002,2
35,2,1,2,1,43,2,2,3,1,1,57,0,1,1,3,27000,52064,4,2,0,0,1,2,8,4,82225,2
28,2,1,2,7,42,2,2,3,1,1,57,0,1,1,11,32007,14007,4,2,0,0,1,2,8,4,32007,2
37,1,1,2,1,40,2,2,3,1,1,57,0,1,6,3,31005,4135,2,2,0,0,1,2,8,4,31076,2
35,2,1,2,1,39,2,2,3,1,1,57,0,7,0,0,71,0,2,2,0,0,2,2,8,4,31076,2
23,2,1,1,1,42,1,2,3,1,1,57,0,7,0,0,12926,0,1,2,0,0,2,2,8,4,12932,2
27,1,1,1,1,39,2,2,1,1,1,57,0,1,1,1,39000,15000,3,2,0,0,1,2,8,4,39000,2
26,2,1,1,1,34,2,2,1,1,4,303,16,7,0,0,0,0,3,2,0,0,2,2,8,4,39000,2
38,1,1,2,5,39,2,2,1,1,1,57,0,1,1,3,60100,42100,4,2,0,0,1,2,8,4,60100,2
26,2,7,1,6,39,2,2,2,2,1,57,0,1,1,11,9200,0,4,2,0,0,5,2,8,4,75400,2
24,1,1,1,1,39,2,2,1,1,5,303,19,1,1,3,35001,11001,4,2,0,0,1,2,8,4,35001,2
23,2,1,1,1,42,2,2,1,1,1,57,0,7,0,0,0,0,4,2,0,0,2,2,8,4,35001,2
38,1,1,2,1,42,1,2,1,1,1,57,0,1,5,8,67668,48568,4,2,0,0,1,2,8,4,89668,2
36,2,1,2,1,42,2,2,1,1,1,57,0,1,1,9,22000,0,4,2,0,0,2,2,8,4,89668,1
29,2,1,1,7,36,2,2,3,1,4,303,21,1,1,11,4000,0,1,2,0,0,1,2,8,4,4000,2
32,1,1,1,1,38,2,2,1,1,1,57,0,1,1,3,30000,20000,4,2,0,0,1,2,8,4,61000,2
28,2,1,1,1,40,2,2,1,1,1,57,0,1,1,5,14000,0,4,2,0,0,2,2,8,4,61000,2
34,2,1,1,5,34,2,2,3,1,1,57,0,1,1,1,17000,5000,4,2,0,0,6,2,8,4,61000,2
33,2,1,2,5,42,2,2,1,1,1,57,0,1,1,9,22000,10000,4,1,2,0,1,2,8,4,22000,2
23,1,1,1,3,35,2,2,1,1,5,303,22,7,0,0,0,0,4,2,0,0,5,2,8,4,177009,2
38,2,1,2,7,39,2,1,1,1,1,57,0,7,0,0,4800,0,1,2,0,0,1,2,8,4,4800,2
37,2,1,2,1,41,2,1,2,1,1,57,0,1,6,9,5280,3313,1,2,0,0,1,2,8,4,30280,2
38,1,5,2,1,41,2,2,1,1,1,57,0,1,6,7,25000,0,1,2,0,0,2,2,8,4,30280,2
25,2,1,1,7,42,1,2,2,2,1,57,0,1,4,13,80002,68002,4,2,0,0,1,2,8,4,180031,2
24,2,1,1,7,42,1,2,3,1,1,57,0,1,1,10,200000,182000,4,2,0,0,1,2,8,4,200000,2
33,1,1,1,1,36,2,2,2,2,5,314,20,1,1,3,1099999,1043769,4,2,0,0,1,2,8,4,1099999,2
32,2,1,1,1,36,2,2,2,2,5,314,20,7,0,0,0,0,4,2,0,0,2,2,8,4,1099999,2
33,1,2,2,6,39,1,2,1,2,1,57,0,1,6,3,46000,24600,4,1,1,3000,1,2,8,4,46000,2
37,2,1,2,1,43,2,2,1,1,1,57,0,1,6,9,40000,0,4,2,0,0,2,2,8,4,279140,2
38,2,1,1,1,40,1,2,4,1,1,57,0,2,4,13,45001,66001,4,2,0,0,1,1,8,4,90001,2
38,1,1,2,1,40,2,2,3,1,1,57,0,1,4,6,45000,0,4,2,0,0,2,1,8,4,90001,2
37,1,1,2,7,43,2,2,2,1,1,57,0,1,1,4,80011,68011,4,2,0,0,1,1,8,4,80011,2
34,1,1,2,1,44,1,2,1,1,1,57,0,1,5,11,40002,0,4,2,0,0,2,1,8,4,85069,2
27,1,1,1,7,39,2,2,4,1,5,303,19,1,1,9,30120,17120,4,2,0,0,1,1,8,4,40520,2
24,1,1,1,7,39,2,2,3,1,4,303,19,1,1,11,10400,0,4,2,0,0,6,1,8,4,40520,2
26,1,1,2,7,43,2,2,1,1,1,57,0,1,1,4,90101,78201,4,2,0,0,1,1,8,4,90101,2
34,2,1,2,1,43,2,2,1,1,4,109,12,1,1,4,91230,443752,4,2,0,0,1,1,8,4,522462,2
37,1,1,2,1,44,2,2,1,1,1,57,0,1,1,7,431232,0,4,2,0,0,2,1,8,4,522462,2
31,2,1,2,1,44,1,2,1,1,1,57,0,1,1,10,56230,91471,4,2,0,0,1,1,8,4,115471,2
23,1,1,2,7,42,2,2,2,1,1,57,0,7,0,0,10000,0,4,2,0,0,5,1,8,4,438400,2
32,1,1,1,1,39,2,2,1,1,1,57,0,1,1,5,58002,44502,4,2,0,0,1,1,8,4,68502,2
32,2,1,1,1,41,2,2,1,1,5,303,14,1,1,10,10500,0,4,2,0,0,2,1,8,4,68502,2
29,2,1,1,7,43,2,2,2,2,1,57,0,1,1,9,58000,46000,4,2,0,0,1,1,8,4,117295,2
30,1,1,2,7,39,2,2,2,2,5,158,25,1,1,12,72022,30022,4,2,0,0,1,1,8,4,72022,2
33,2,1,2,2,43,2,2,1,1,1,57,0,1,1,8,56100,0,4,2,0,0,2,1,8,4,118350,2
35,2,1,2,1,43,2,2,1,1,5,138,24,1,1,9,200001,0,4,2,0,0,2,1,8,4,327120,2
23,2,1,1,7,43,2,2,2,1,1,57,0,7,0,0,14560,0,4,2,0,0,5,1,8,4,340321,2
23,1,1,2,7,40,2,2,1,1,1,57,0,7,1,5,11240,0,1,2,0,0,1,1,8,4,24940,1
25,1,4,2,7,43,2,2,4,1,5,207,24,7,0,0,60020,0,4,2,0,0,1,1,8,4,70020,2
30,1,1,2,1,39,2,2,2,1,1,57,0,1,1,9,43003,56004,4,2,0,0,1,1,8,4,80004,2
28,2,1,1,1,41,2,2,3,1,3,303,13,1,1,9,37001,0,4,2,0,0,2,1,8,4,80004,2
31,1,1,1,1,43,2,2,3,1,5,363,25,2,5,10,25000,1000,3,2,0,0,1,1,8,4,51261,2
30,2,1,1,1,41,2,2,3,1,5,363,25,7,0,0,0,0,3,2,0,0,2,1,8,4,51261,2
36,1,2,2,1,39,2,2,1,1,1,57,0,1,1,10,22000,37002,4,2,0,0,1,1,8,4,61002,2
36,2,2,1,1,39,2,2,1,1,1,57,0,1,4,13,39002,0,4,2,0,0,2,1,8,4,61002,2
32,2,1,1,1,42,1,2,3,1,5,303,16,1,4,10,8600,5600,1,2,0,0,1,1,8,4,32600,2
23,2,1,2,7,40,2,2,2,1,1,57,0,1,3,10,2000,0,4,2,0,0,5,1,8,4,210621,2
34,2,1,2,1,39,2,2,2,1,1,57,0,1,3,10,7034,80184,4,2,0,0,1,1,8,4,104184,2
33,1,1,2,1,39,2,2,3,1,1,57,0,1,1,9,97150,0,4,2,0,0,2,1,8,4,104184,2
33,1,1,2,1,43,2,2,2,1,1,57,0,2,6,8,88180,132357,4,2,0,0,1,1,8,4,259246,2
33,2,1,2,1,43,1,2,3,1,1,57,0,2,1,8,115015,0,4,2,0,0,2,1,8,4,259246,2
31,1,1,2,7,39,2,2,2,1,1,57,0,1,1,5,26400,14700,4,2,0,0,1,1,8,4,93080,2
30,2,1,2,7,40,1,2,4,2,1,57,0,1,1,11,12000,0,4,2,0,0,6,1,8,4,93080,2
23,1,1,1,7,40,2,2,2,1,1,57,0,1,6,5,50001,38001,4,2,0,0,1,1,8,4,94003,2
25,2,1,1,1,39,2,2,3,2,5,303,16,1,1,10,3000,0,1,2,0,0,1,1,8,4,19000,2
27,1,1,1,1,39,2,2,3,2,5,303,21,1,1,11,16000,0,1,2,0,0,2,1,8,4,19000,2
31,2,1,1,7,39,2,2,3,2,5,303,25,1,1,11,21010,2000,2,2,0,0,1,1,8,4,21010,2
36,2,1,1,1,39,2,2,2,2,5,303,16,1,1,9,40000,27152,4,2,0,0,1,1,8,4,55000,2
29,1,1,2,1,43,2,2,1,1,1,57,0,1,1,12,43221,73542,4,2,0,0,1,1,8,4,97542,2
25,2,1,2,1,43,1,2,1,1,1,57,0,1,1,10,54321,0,4,2,0,0,2,1,8,4,97542,2
31,2,1,2,1,42,2,2,1,1,3,110,13,7,0,0,0,48000,4,2,0,0,1,1,8,4,72000,2
33,1,1,2,1,40,2,2,1,1,3,110,10,1,2,9,72000,0,4,2,0,0,2,1,8,4,72000,2
29,1,1,2,7,43,1,2,2,1,1,57,0,1,4,6,22401,10401,4,2,0,0,5,1,8,4,94401,2
23,2,1,2,7,41,1,2,2,1,1,57,0,1,3,10,25000,13000,4,2,0,0,6,1,8,4,40600,2
35,2,2,2,1,40,1,2,3,1,5,427,22,1,1,10,38000,14000,4,2,0,0,1,1,8,4,80600,2
36,1,2,2,1,40,2,2,3,1,4,427,21,7,0,0,42600,0,4,2,0,0,2,1,8,4,80600,2
26,2,2,2,7,39,2,2,3,1,5,427,25,7,0,0,0,0,4,2,0,0,6,1,8,4,80600,2
27,1,1,2,7,43,1,2,1,1,1,57,0,1,3,10,27000,15000,4,2,0,0,5,1,8,4,91792,2
